Barren County, Kentucky	42669
Bath County, Kentucky	11799
Bell County, Kentucky	28152
Boone County, Kentucky	123258
Bourbon County, Kentucky	19996
Boyd County, Kentucky	49284
Boyle County, Kentucky	29048
Bracken County, Kentucky	8464
Breathitt County, Kentucky	13645
Breckinridge County, Kentucky	20098
Bullitt County, Kentucky	75913
Butler County, Kentucky	12806
Caldwell County, Kentucky	12921
Calloway County, Kentucky	38228
Campbell County, Kentucky	91175
Carlisle County, Kentucky	5042
Carroll County, Kentucky	10874
Carter County, Kentucky	27471
Casey County, Kentucky	16086
Christian County, Kentucky	75770
Clark County, Kentucky	35739
Clay County, Kentucky	21541
Clinton County, Kentucky	10233
Crittenden County, Kentucky	9247
Cumberland County, Kentucky	6859
Daviess County, Kentucky	97727
Edmonson County, Kentucky	12130
Elliott County, Kentucky	7748
Estill County, Kentucky	14486
Fayette County, Kentucky	305251
Fleming County, Kentucky	14532
Floyd County, Kentucky	39141
Franklin County, Kentucky	49379
Fulton County, Kentucky	6547
Gallatin County, Kentucky	8491
Garrard County, Kentucky	16922
Grant County, Kentucky	24491
Graves County, Kentucky	37535
Grayson County, Kentucky	25865
Green County, Kentucky	11300
Greenup County, Kentucky	36718
Hancock County, Kentucky	8671
Hardin County, Kentucky	107052
Harlan County, Kentucky	28616
Harrison County, Kentucky	18592
Hart County, Kentucky	18433
Henderson County, Kentucky	46462
Henry County, Kentucky	15342
Hickman County, Kentucky	4764
Hopkins County, Kentucky	46702
Jackson County, Kentucky	13298
Jefferson County, Kentucky	751327
Jessamine County, Kentucky	49563
Johnson County, Kentucky	23415
Kenton County, Kentucky	161671
Knott County, Kentucky	16087
Knox County, Kentucky	31700
Larue County, Kentucky	14085
Laurel County, Kentucky	59587
Lawrence County, Kentucky	15827
Lee County, Kentucky	7646
Leslie County, Kentucky	11144
Letcher County, Kentucky	23946
Lewis County, Kentucky	13842
Lincoln County, Kentucky	24408
Livingston County, Kentucky	9447
Logan County, Kentucky	26703
Lyon County, Kentucky	8437
McCracken County, Kentucky	65645
McCreary County, Kentucky	18035
McLean County, Kentucky	9520
Madison County, Kentucky	85206
Magoffin County, Kentucky	13030
Marion County, Kentucky	19990
Marshall County, Kentucky	31268
Martin County, Kentucky	12763
Mason County, Kentucky	17463
Meade County, Kentucky	29276
Menifee County, Kentucky	6314
Mercer County, Kentucky	21343
Metcalfe County, Kentucky	9983
Monroe County, Kentucky	10859
Montgomery County, Kentucky	26880
Morgan County, Kentucky	13480
Muhlenberg County, Kentucky	31359
Nelson County, Kentucky	44351
Nicholas County, Kentucky	7029
Ohio County, Kentucky	24011
Oldham County, Kentucky	61423
Owen County, Kentucky	10761
Owsley County, Kentucky	4694
Pendleton County, Kentucky	14547
Perry County, Kentucky	28279
Pike County, Kentucky	64563
Powell County, Kentucky	12495
Pulaski County, Kentucky	63448
Robertson County, Kentucky	2215
Rockcastle County, Kentucky	17069
Rowan County, Kentucky	23414
Russell County, Kentucky	17541
Scott County, Kentucky	49028
Shelby County, Kentucky	43603
Simpson County, Kentucky	17559
Spencer County, Kentucky	17409
Taylor County, Kentucky	25049
Todd County, Kentucky	12640
Trigg County, Kentucky	14392
Trimble County, Kentucky	8842
Union County, Kentucky	15119
Warren County, Kentucky	117185
Washington County, Kentucky	11882
Wayne County, Kentucky	20775
Webster County, Kentucky	13479
Whitley County, Kentucky	35505
Wolfe County, Kentucky	7188
Woodford County, Kentucky	25039
Acadia Parish, Louisiana	61873
Allen Parish, Louisiana	25613
Ascension Parish, Louisiana	112173
Assumption Parish, Louisiana	23073
Avoyelles Parish, Louisiana	41602
Beauregard Parish, Louisiana	36254
Bienville Parish, Louisiana	14163
Bossier Parish, Louisiana	123073
Caddo Parish, Louisiana	257328
Calcasieu Parish, Louisiana	194653
Caldwell Parish, Louisiana	10000
Cameron Parish, Louisiana	6623
Catahoula Parish, Louisiana	10250
Claiborne Parish, Louisiana	16861
Concordia Parish, Louisiana	20446
De Soto Parish, Louisiana	27035
East Baton Rouge Parish, Louisiana	444296
East Carroll Parish, Louisiana	7578
East Feliciana Parish, Louisiana	19970
Evangeline Parish, Louisiana	33657
Franklin Parish, Louisiana	20613
Grant Parish, Louisiana	22376
Iberia Parish, Louisiana	73916
Iberville Parish, Louisiana	33350
Jackson Parish, Louisiana	16236
Jefferson Parish, Louisiana	434575
Jefferson Davis Parish, Louisiana	31439
Lafayette Parish, Louisiana	227055
Lafourche Parish, Louisiana	97125
LaSalle Parish, Louisiana	14858
Lincoln Parish, Louisiana	47146
Livingston Parish, Louisiana	131944
Madison Parish, Louisiana	12194
Morehouse Parish, Louisiana	27431
Natchitoches Parish, Louisiana	39461
Orleans Parish, Louisiana	370167
Ouachita Parish, Louisiana	155350
Plaquemines Parish, Louisiana	23901
Pointe Coupee Parish, Louisiana	22711
Rapides Parish, Louisiana	132111
Red River Parish, Louisiana	9027
Richland Parish, Louisiana	20923
Sabine Parish, Louisiana	24306
St. Bernard Parish, Louisiana	41498
St. Charles Parish, Louisiana	52437
St. Helena Parish, Louisiana	11032
St. James Parish, Louisiana	21698
St. John the Baptist Parish, Louisiana	44753
St. Landry Parish, Louisiana	83483
St. Martin Parish, Louisiana	52716
St. Mary Parish, Louisiana	53526
St. Tammany Parish, Louisiana	239346
Tangipahoa Parish, Louisiana	123767
Tensas Parish, Louisiana	4971
Terrebonne Parish, Louisiana	111731
Union Parish, Louisiana	22535
Vermilion Parish, Louisiana	58660
Vernon Parish, Louisiana	54176
Washington Parish, Louisiana	46664
Webster Parish, Louisiana	40943
West Baton Rouge Parish, Louisiana	24068
West Carroll Parish, Louisiana	11506
West Feliciana Parish, Louisiana	15449
Winn Parish, Louisiana	15049
Androscoggin County, Maine	107506
Aroostook County, Maine	70744
Cumberland County, Maine	284050
Franklin County, Maine	30627
Hancock County, Maine	54536
Kennebec County, Maine	121586
Knox County, Maine	39608
Lincoln County, Maine	34195
Oxford County, Maine	57496
Penobscot County, Maine	153612
Piscataquis County, Maine	17260
Sagadahoc County, Maine	35114
Somerset County, Maine	51829
Waldo County, Maine	38889
Washington County, Maine	32485
York County, Maine	199055
Allegany County, Maryland	73883
Anne Arundel County, Maryland	550715
Baltimore County, Maryland	818425
Calvert County, Maryland	89661
Caroline County, Maryland	32628
Carroll County, Maryland	167190
Cecil County, Maryland	101822
Charles County, Maryland	150791
Dorchester County, Maryland	32488
Frederick County, Maryland	239668
Garrett County, Maryland	29901
Harford County, Maryland	248696
Howard County, Maryland	299685
Kent County, Maryland	19999
Montgomery County, Maryland	1006547
Prince George's County, Maryland	883764
Queen Anne's County, Maryland	48570
St. Mary's County, Maryland	108999
Somerset County, Maryland	26153
Talbot County, Maryland	38062
Washington County, Maryland	149162
Wicomico County, Maryland	100472
Worcester County, Maryland	51588
Baltimore city, Maryland	622950
Barnstable County, Massachusetts	214845
Berkshire County, Massachusetts	130230
Bristol County, Massachusetts	550765
Dukes County, Massachusetts	16796
Essex County, Massachusetts	756763
Franklin County, Massachusetts	71544
Hampden County, Massachusetts	466539
Hampshire County, Massachusetts	160351
Middlesex County, Massachusetts	1540192
Nantucket County, Massachusetts	10342
Norfolk County, Massachusetts	682749
Plymouth County, Massachusetts	499076
Suffolk County, Massachusetts	749504
Worcester County, Massachusetts	806133
Alcona County, Michigan	10599
Alger County, Michigan	9494
Allegan County, Michigan	111939
Alpena County, Michigan	29240
Antrim County, Michigan	23361
Arenac County, Michigan	15512
Baraga County, Michigan	8706
Barry County, Michigan	59073
Bay County, Michigan	107084
Benzie County, Michigan	17387
Berrien County, Michigan	156057
Branch County, Michigan	43756
Calhoun County, Michigan	134760
Cass County, Michigan	52054
Charlevoix County, Michigan	26039
Cheboygan County, Michigan	25774
Chippewa County, Michigan	38996
Clare County, Michigan	30780
Clinton County, Michigan	76426
Crawford County, Michigan	13985
Delta County, Michigan	36831
Dickinson County, Michigan	26228
Eaton County, Michigan	107968
Emmet County, Michigan	32895
Genesee County, Michigan	418058
Gladwin County, Michigan	25508
Gogebic County, Michigan	16050
Grand Traverse County, Michigan	89005
Gratiot County, Michigan	42031
Hillsdale County, Michigan	46264
Houghton County, Michigan	36850
Huron County, Michigan	32466
Ingham County, Michigan	282272
Ionia County, Michigan	63896
Iosco County, Michigan	25370
Iron County, Michigan	11586
Isabella County, Michigan	70552
Jackson County, Michigan	160156
Kalamazoo County, Michigan	255020
Kalkaska County, Michigan	17082
Kent County, Michigan	614545
Keweenaw County, Michigan	2207
Lake County, Michigan	11468
Lapeer County, Michigan	88184
Leelanau County, Michigan	21636
Lenawee County, Michigan	99150
Livingston County, Michigan	183013
Luce County, Michigan	6494
Mackinac County, Michigan	11129
Macomb County, Michigan	847750
Manistee County, Michigan	24604
Marquette County, Michigan	67790
Mason County, Michigan	28669
Mecosta County, Michigan	43482
Menominee County, Michigan	23748
Midland County, Michigan	83649
Missaukee County, Michigan	15037
Monroe County, Michigan	150840
Montcalm County, Michigan	63059
Montmorency County, Michigan	9492
Muskegon County, Michigan	170146
Newaygo County, Michigan	47962
Oakland County, Michigan	1220631
Oceana County, Michigan	26259
Ogemaw County, Michigan	21425
Ontonagon County, Michigan	6404
Osceola County, Michigan	23270
Oscoda County, Michigan	8602
Otsego County, Michigan	24049
Ottawa County, Michigan	269454
Presque Isle County, Michigan	13112
Roscommon County, Michigan	24091
Saginaw County, Michigan	198268
St. Clair County, Michigan	160564
St. Joseph County, Michigan	60902
Sanilac County, Michigan	42311
Schoolcraft County, Michigan	8355
Shiawassee County, Michigan	69300
Tuscola County, Michigan	54705
Van Buren County, Michigan	75250
Washtenaw County, Michigan	351301
Wayne County, Michigan	1792770
Wexford County, Michigan	32594
Aitkin County, Minnesota	15945
Anoka County, Minnesota	336132
Becker County, Minnesota	33018
Beltrami County, Minnesota	45241
Benton County, Minnesota	38867
Big Stone County, Minnesota	5165
Blue Earth County, Minnesota	65000
Brown County, Minnesota	25423
Carlton County, Minnesota	35311
Carver County, Minnesota	93890
Cass County, Minnesota	28398
Chippewa County, Minnesota	12149
Chisago County, Minnesota	53491
Clay County, Minnesota	60213
Clearwater County, Minnesota	8682
Cook County, Minnesota	5182
Cottonwood County, Minnesota	11648
Crow Wing County, Minnesota	62850
Dakota County, Minnesota	405067
Dodge County, Minnesota	20237
Douglas County, Minnesota	36446
Faribault County, Minnesota	14261
Fillmore County, Minnesota	20894
Freeborn County, Minnesota	31052
Goodhue County, Minnesota	46393
Grant County, Minnesota	5945
Hennepin County, Minnesota	1184787
Houston County, Minnesota	18816
Hubbard County, Minnesota	20436
Isanti County, Minnesota	38245
Itasca County, Minnesota	45252
Jackson County, Minnesota	10298
Kanabec County, Minnesota	15999
Kandiyohi County, Minnesota	42399
Kittson County, Minnesota	4505
Koochiching County, Minnesota	13180
Lac qui Parle County, Minnesota	7116
Lake County, Minnesota	10830
Lake of the Woods County, Minnesota	3968
Le Sueur County, Minnesota	27647
Lincoln County, Minnesota	5800
Lyon County, Minnesota	25618
McLeod County, Minnesota	36011
Mahnomen County, Minnesota	5521
Marshall County, Minnesota	9471
Martin County, Minnesota	20482
Meeker County, Minnesota	23044
Mille Lacs County, Minnesota	25728
Morrison County, Minnesota	33097
Mower County, Minnesota	39377
Murray County, Minnesota	8574
Nicollet County, Minnesota	32936
Nobles County, Minnesota	21674
Norman County, Minnesota	6637
Olmsted County, Minnesota	147156
Otter Tail County, Minnesota	57292
Pennington County, Minnesota	14071
Pine County, Minnesota	29223
Pipestone County, Minnesota	9373
Polk County, Minnesota	31513
Pope County, Minnesota	10918
Ramsey County, Minnesota	520919
Red Lake County, Minnesota	4075
Redwood County, Minnesota	15853
Renville County, Minnesota	15343
Rice County, Minnesota	64904
Rock County, Minnesota	9551
Roseau County, Minnesota	15487
St. Louis County, Minnesota	200487
Scott County, Minnesota	135254
Sherburne County, Minnesota	89488
Sibley County, Minnesota	15100
Stearns County, Minnesota	151646
Steele County, Minnesota	36301
Stevens County, Minnesota	9745
Swift County, Minnesota	9606
Todd County, Minnesota	24546
Traverse County, Minnesota	3426
Wabasha County, Minnesota	21422
Wadena County, Minnesota	13689
Waseca County, Minnesota	19194
Washington County, Minnesota	244112
Watonwan County, Minnesota	11155
Wilkin County, Minnesota	6608
Winona County, Minnesota	51326
Wright County, Minnesota	127316
Yellow Medicine County, Minnesota	10168
Adams County, Mississippi	32141
Alcorn County, Mississippi	37237
Amite County, Mississippi	12972
Attala County, Mississippi	19123
Benton County, Mississippi	8652
Bolivar County, Mississippi	34061
Calhoun County, Mississippi	14848
Carroll County, Mississippi	10413
Chickasaw County, Mississippi	17406
Choctaw County, Mississippi	8355
Claiborne County, Mississippi	9376
Clarke County, Mississippi	16495
Clay County, Mississippi	20395
Coahoma County, Mississippi	25685
Copiah County, Mississippi	28902
Covington County, Mississippi	19523
DeSoto County, Mississippi	166355
Forrest County, Mississippi	76769
Franklin County, Mississippi	7887
George County, Mississippi	22872
Greene County, Mississippi	14286
Grenada County, Mississippi	21616
Hancock County, Mississippi	45310
Harrison County, Mississippi	193691
Hinds County, Mississippi	248298
Holmes County, Mississippi	19040
Humphreys County, Mississippi	9208
Issaquena County, Mississippi	1410
Itawamba County, Mississippi	23371
Jackson County, Mississippi	139969
Jasper County, Mississippi	16535
Jefferson County, Mississippi	7649
Jefferson Davis County, Mississippi	12087
Jones County, Mississippi	68385
Kemper County, Mississippi	10366
Lafayette County, Mississippi	50416
Lamar County, Mississippi	57864
Lauderdale County, Mississippi	80271
Lawrence County, Mississippi	12601
Leake County, Mississippi	23253
Lee County, Mississippi	85115
Leflore County, Mississippi	31566
Lincoln County, Mississippi	34849
Lowndes County, Mississippi	59641
Madison County, Mississippi	98479
Marion County, Mississippi	26398
Marshall County, Mississippi	36587
Monroe County, Mississippi	36378
Montgomery County, Mississippi	10557
Neshoba County, Mississippi	29679
Newton County, Mississippi	21625
Noxubee County, Mississippi	11175
Oktibbeha County, Mississippi	48956
Panola County, Mississippi	34464
Pearl River County, Mississippi	55090
Perry County, Mississippi	12080
Pike County, Mississippi	40111
Pontotoc County, Mississippi	30345
Prentiss County, Mississippi	25310
Quitman County, Mississippi	7802
Rankin County, Mississippi	145604
Scott County, Mississippi	28248
Sharkey County, Mississippi	4787
Simpson County, Mississippi	27334
Smith County, Mississippi	16333
Stone County, Mississippi	18049
Sunflower County, Mississippi	28473
Tallahatchie County, Mississippi	15103
Tate County, Mississippi	28506
Tippah County, Mississippi	21965
Tishomingo County, Mississippi	19589
Tunica County, Mississippi	10458
Union County, Mississippi	27352
Walthall County, Mississippi	15088
Warren County, Mississippi	48120
Washington County, Mississippi	50051
Wayne County, Mississippi	20635
Webster County, Mississippi	10051
Wilkinson County, Mississippi	9451
Winston County, Mississippi	18985
Yalobusha County, Mississippi	12373
Yazoo County, Mississippi	28282
Adair County, Missouri	25671
Andrew County, Missouri	17420
Atchison County, Missouri	5532
Audrain County, Missouri	25610
Barry County, Missouri	35646
Barton County, Missouri	12365
Bates County, Missouri	16709
Benton County, Missouri	18958
Bollinger County, Missouri	12405
Boone County, Missouri	168592
Buchanan County, Missouri	89779
Butler County, Missouri	43012
Caldwell County, Missouri	9116
Callaway County, Missouri	44458
Camden County, Missouri	43870
Cape Girardeau County, Missouri	77080
Carroll County, Missouri	9095
Carter County, Missouri	6253
Cass County, Missouri	100439
Cedar County, Missouri	13834
Chariton County, Missouri	7683
Christian County, Missouri	79781
Clark County, Missouri	6987
Clay County, Missouri	227689
Clinton County, Missouri	20505
Cole County, Missouri	76377
Cooper County, Missouri	17529
Crawford County, Missouri	24774
Dade County, Missouri	7566
Dallas County, Missouri	16775
Daviess County, Missouri	8271
DeKalb County, Missouri	12874
Dent County, Missouri	15665
Douglas County, Missouri	13598
Dunklin County, Missouri	31872
Franklin County, Missouri	101386
Gasconade County, Missouri	14980
Gentry County, Missouri	6799
Greene County, Missouri	280686
Grundy County, Missouri	10323
Harrison County, Missouri	8741
Henry County, Missouri	22150
Hickory County, Missouri	9392
Holt County, Missouri	4656
Howard County, Missouri	10181
Howell County, Missouri	40622
Iron County, Missouri	10424
Jackson County, Missouri	677390
Jasper County, Missouri	115382
Jefferson County, Missouri	220102
Johnson County, Missouri	54418
Knox County, Missouri	4084
Laclede County, Missouri	35412
Lafayette County, Missouri	33109
Lawrence County, Missouri	38373
Lewis County, Missouri	10160
Lincoln County, Missouri	53348
Linn County, Missouri	12486
Livingston County, Missouri	15023
McDonald County, Missouri	22920
Macon County, Missouri	15556
Madison County, Missouri	12467
Maries County, Missouri	9036
Marion County, Missouri	28809
Mercer County, Missouri	3714
Miller County, Missouri	24753
Mississippi County, Missouri	14305
Moniteau County, Missouri	15671
Monroe County, Missouri	8686
Montgomery County, Missouri	12024
Morgan County, Missouri	20141
New Madrid County, Missouri	18479
Newton County, Missouri	59063
Nodaway County, Missouri	23367
Oregon County, Missouri	10997
Osage County, Missouri	13860
Ozark County, Missouri	9624
Pemiscot County, Missouri	18117
Perry County, Missouri	19024
Pettis County, Missouri	42279
Phelps County, Missouri	45183
Pike County, Missouri	18551
Platte County, Missouri	92126
Polk County, Missouri	31105
Pulaski County, Missouri	53389
Putnam County, Missouri	4930
Ralls County, Missouri	10238
Randolph County, Missouri	25305
Ray County, Missouri	23058
Reynolds County, Missouri	6671
Ripley County, Missouri	14035
St. Charles County, Missouri	368791
St. Clair County, Missouri	9530
Ste. Genevieve County, Missouri	17872
St. Francois County, Missouri	65835
St. Louis County, Missouri	1000800
Saline County, Missouri	23472
Schuyler County, Missouri	4388
Scotland County, Missouri	4872
Scott County, Missouri	39149
Shannon County, Missouri	8323
Shelby County, Missouri	6226
Stoddard County, Missouri	29828
Stone County, Missouri	31613
Sullivan County, Missouri	6525
Taney County, Missouri	53062
Texas County, Missouri	25748
Vernon County, Missouri	20798
Warren County, Missouri	32785
Washington County, Missouri	25091
Wayne County, Missouri	13377
Webster County, Missouri	36334
Worth County, Missouri	2078
Wright County, Missouri	18610
St. Louis city, Missouri	319274
Beaverhead County, Montana	9356
Big Horn County, Montana	13008
Blaine County, Montana	6637
Broadwater County, Montana	5762
Carbon County, Montana	10109
Carter County, Montana	1174
Cascade County, Montana	81765
Chouteau County, Montana	5927
Custer County, Montana	11845
Daniels County, Montana	1779
Dawson County, Montana	9239
Deer Lodge County, Montana	9222
Fallon County, Montana	3031
Fergus County, Montana	11439
Flathead County, Montana	91692
Gallatin County, Montana	92604
Garfield County, Montana	1264
Glacier County, Montana	13684
Golden Valley County, Montana	842
Granite County, Montana	3107
Hill County, Montana	16427
Jefferson County, Montana	11400
Judith Basin County, Montana	2021
Lake County, Montana	28999
Lewis and Clark County, Montana	64845
Liberty County, Montana	2395
Lincoln County, Montana	19469
McCone County, Montana	1693
Madison County, Montana	7725
Meagher County, Montana	1897
Mineral County, Montana	4164
Missoula County, Montana	111054
Musselshell County, Montana	4675
Park County, Montana	15580
Petroleum County, Montana	509
Phillips County, Montana	4127
Pondera County, Montana	6193
Powder River County, Montana	1755
Powell County, Montana	7085
Prairie County, Montana	1157
Ravalli County, Montana	40637
Richland County, Montana	10794
Roosevelt County, Montana	10885
Rosebud County, Montana	9382
Sanders County, Montana	11383
Sheridan County, Montana	3580
Silver Bow County, Montana	34493
Stillwater County, Montana	9195
Sweet Grass County, Montana	3587
Teton County, Montana	6072
Toole County, Montana	5231
Treasure County, Montana	730
Valley County, Montana	7494
Wheatland County, Montana	2099
Wibaux County, Montana	1057
Yellowstone County, Montana	151888
Adams County, Nebraska	31384
Antelope County, Nebraska	6520
Arthur County, Nebraska	482
Banner County, Nebraska	773
Blaine County, Nebraska	512
Boone County, Nebraska	5407
Box Butte County, Nebraska	11291
Boyd County, Nebraska	2059
Brown County, Nebraska	3021
Buffalo County, Nebraska	47644
Burt County, Nebraska	6672
Butler County, Nebraska	8308
Cass County, Nebraska	25159
Cedar County, Nebraska	8770
Chase County, Nebraska	4033
Cherry County, Nebraska	5738
Cheyenne County, Nebraska	10062
Clay County, Nebraska	6407
Colfax County, Nebraska	10541
Cuming County, Nebraska	9090
Custer County, Nebraska	10788
Dakota County, Nebraska	20837
Dawes County, Nebraska	9167
Dawson County, Nebraska	24100
Deuel County, Nebraska	1973
Dixon County, Nebraska	5907
Dodge County, Nebraska	36670
Douglas County, Nebraska	531309
Dundy County, Nebraska	1991
Fillmore County, Nebraska	5748
Franklin County, Nebraska	3190
Frontier County, Nebraska	2731
Furnas County, Nebraska	4903
Gage County, Nebraska	21735
Garden County, Nebraska	1962
Garfield County, Nebraska	1991
Gosper County, Nebraska	2038
Grant County, Nebraska	615
Greeley County, Nebraska	2457
Hall County, Nebraska	60335
Hamilton County, Nebraska	9025
Harlan County, Nebraska	3426
Hayes County, Nebraska	947
Hitchcock County, Nebraska	2883
Holt County, Nebraska	10409
Hooker County, Nebraska	711
Howard County, Nebraska	6305
Jefferson County, Nebraska	7551
Johnson County, Nebraska	5164
Kearney County, Nebraska	6534
Keith County, Nebraska	8210
Keya Paha County, Nebraska	799
Kimball County, Nebraska	3785
Knox County, Nebraska	8579
Lancaster County, Nebraska	293469
Lincoln County, Nebraska	36029
Logan County, Nebraska	771
Loup County, Nebraska	600
McPherson County, Nebraska	505
Madison County, Nebraska	35122
Merrick County, Nebraska	7797
Morrill County, Nebraska	4875
Nance County, Nebraska	3703
Nemaha County, Nebraska	7197
Nuckolls County, Nebraska	4431
Otoe County, Nebraska	15704
Pawnee County, Nebraska	2782
Perkins County, Nebraska	2947
Phelps County, Nebraska	9216
Pierce County, Nebraska	7180
Platte County, Nebraska	32558
Polk County, Nebraska	5282
Red Willow County, Nebraska	11013
Richardson County, Nebraska	8267
Rock County, Nebraska	1393
Saline County, Nebraska	14447
Sarpy County, Nebraska	165822
Saunders County, Nebraska	20807
Scotts Bluff County, Nebraska	36902
Seward County, Nebraska	16965
Sheridan County, Nebraska	5355
Sherman County, Nebraska	3124
Sioux County, Nebraska	1321
Stanton County, Nebraska	6093
Thayer County, Nebraska	5154
Thomas County, Nebraska	691
Thurston County, Nebraska	6923
Valley County, Nebraska	4229
Washington County, Nebraska	20291
Wayne County, Nebraska	9514
Webster County, Nebraska	3753
Wheeler County, Nebraska	792
York County, Nebraska	13815
Churchill County, Nevada	24317
Clark County, Nevada	1998646
Douglas County, Nevada	46991
Elko County, Nevada	51078
Esmeralda County, Nevada	763
Eureka County, Nevada	1996
Humboldt County, Nevada	17101
Lander County, Nevada	5929
Lincoln County, Nevada	5348
Lyon County, Nevada	51158
Mineral County, Nevada	4662
Nye County, Nevada	42923
Pershing County, Nevada	6765
Storey County, Nevada	3915
Washoe County, Nevada	429086
White Pine County, Nevada	9989
Carson City, Nevada	54578
Belknap County, New Hampshire	60394
Carroll County, New Hampshire	47667
Cheshire County, New Hampshire	76758
Coos County, New Hampshire	31977
Grafton County, New Hampshire	89342
Hillsborough County, New Hampshire	402600
Merrimack County, New Hampshire	146987
Rockingham County, New Hampshire	297841
Strafford County, New Hampshire	124543
Sullivan County, New Hampshire	43188
Atlantic County, New Jersey	275566
Bergen County, New Jersey	920440
Burlington County, New Jersey	451207
Camden County, New Jersey	513104
Cape May County, New Jersey	96398
Cumberland County, New Jersey	157794
Essex County, New Jersey	788425
Gloucester County, New Jersey	289671
Hudson County, New Jersey	656879
Hunterdon County, New Jersey	126593
Mercer County, New Jersey	369057
Middlesex County, New Jersey	824447
Monmouth County, New Jersey	629176
Morris County, New Jersey	497630
Ocean County, New Jersey	580709
Passaic County, New Jersey	505013
Salem County, New Jersey	65664
Somerset County, New Jersey	328691
Sussex County, New Jersey	146985
Union County, New Jersey	545001
Warren County, New Jersey	107550
Bernalillo County, New Mexico	672995
Catron County, New Mexico	3652
Chaves County, New Mexico	65828
Cibola County, New Mexico	27318
Colfax County, New Mexico	13230
Curry County, New Mexico	50674
De Baca County, New Mexico	1935
Doña Ana County, New Mexico	214208
Eddy County, New Mexico	54370
Grant County, New Mexico	29339
Guadalupe County, New Mexico	4607
Harding County, New Mexico	701
Hidalgo County, New Mexico	4789
Lea County, New Mexico	66286
Lincoln County, New Mexico	20208
Los Alamos County, New Mexico	18162
Luna County, New Mexico	25019
McKinley County, New Mexico	72716
Mora County, New Mexico	4679
Otero County, New Mexico	66102
Quay County, New Mexico	8798
Rio Arriba County, New Mexico	40260
Roosevelt County, New Mexico	20336
Sandoval County, New Mexico	135319
San Juan County, New Mexico	128367
San Miguel County, New Mexico	28953
Santa Fe County, New Mexico	146385
Sierra County, New Mexico	11893
Socorro County, New Mexico	17527
Taos County, New Mexico	32817
Torrance County, New Mexico	16072
Union County, New Mexico	4419
Valencia County, New Mexico	76630
Albany County, New York	306186
Allegany County, New York	48289
Bronx County, New York	1414225
Broome County, New York	198670
Cattaraugus County, New York	79342
Cayuga County, New York	79617
Chautauqua County, New York	133458
Chemung County, New York	89231
Chenango County, New York	49849
Clinton County, New York	81826
Columbia County, New York	62554
Cortland County, New York	49203
Delaware County, New York	47166
Dutchess County, New York	297340
Erie County, New York	920205
Essex County, New York	39066
Franklin County, New York	51813
Fulton County, New York	55013
Genesee County, New York	59874
Greene County, New York	48656
Hamilton County, New York	4787
Herkimer County, New York	64572
Jefferson County, New York	120916
Kings County, New York	2574864
Lewis County, New York	27259
Livingston County, New York	64862
Madison County, New York	72420
Monroe County, New York	748582
Montgomery County, New York	49891
Nassau County, New York	1350923
New York County, New York	1625198
Niagara County, New York	214862
Oneida County, New York	233981
Onondaga County, New York	467182
Ontario County, New York	108824
Orange County, New York	373936
Orleans County, New York	42517
Oswego County, New York	121654
Otsego County, New York	61880
Putnam County, New York	99657
Queens County, New York	2280639
Rensselaer County, New York	159572
Richmond County, New York	470977
Rockland County, New York	317825
St. Lawrence County, New York	112466
Saratoga County, New York	222413
Schenectady County, New York	155051
Schoharie County, New York	32048
Schuyler County, New York	18549
Seneca County, New York	35381
Steuben County, New York	99048
Suffolk County, New York	1500422
Sullivan County, New York	76951
Tioga County, New York	50335
Tompkins County, New York	103044
Ulster County, New York	181708
Warren County, New York	65430
Washington County, New York	63046
Wayne County, New York	93009
Westchester County, New York	961849
Wyoming County, New York	41762
Yates County, New York	25265
Alamance County, North Carolina	153672
Alexander County, North Carolina	37012
Alleghany County, North Carolina	10925
Anson County, North Carolina	26351
Ashe County, North Carolina	27150
Avery County, North Carolina	17656
Beaufort County, North Carolina	47491
Bertie County, North Carolina	20601
Bladen County, North Carolina	34906
Brunswick County, North Carolina	112138
Buncombe County, North Carolina	244363
Burke County, North Carolina	90235
Cabarrus County, North Carolina	184487
Caldwell County, North Carolina	81946
Camden County, North Carolina	10054
Carteret County, North Carolina	67779
Caswell County, North Carolina	23183
Catawba County, North Carolina	154518
Chatham County, North Carolina	65811
Cherokee County, North Carolina	26972
Chowan County, North Carolina	14695
Clay County, North Carolina	10656
Cleveland County, North Carolina	97515
Columbus County, North Carolina	57604
Craven County, North Carolina	105309
Cumberland County, North Carolina	323099
Currituck County, North Carolina	24092
Dare County, North Carolina	34458
Davidson County, North Carolina	163542
Davie County, North Carolina	41366
Duplin County, North Carolina	59667
Durham County, North Carolina	282308
Edgecombe County, North Carolina	55714
Forsyth County, North Carolina	357967
Franklin County, North Carolina	61571
Gaston County, North Carolina	208204
Gates County, North Carolina	11909
Graham County, North Carolina	8696
Granville County, North Carolina	57818
Greene County, North Carolina	21391
Guilford County, North Carolina	500894
Halifax County, North Carolina	53923
Harnett County, North Carolina	122213
Haywood County, North Carolina	58782
Henderson County, North Carolina	108115
Hertford County, North Carolina	24432
Hoke County, North Carolina	50467
Hyde County, North Carolina	5738
Iredell County, North Carolina	162724
Jackson County, North Carolina	40516
Johnston County, North Carolina	174893
Jones County, North Carolina	10276
Lee County, North Carolina	59368
Lenoir County, North Carolina	59181
Lincoln County, North Carolina	78973
McDowell County, North Carolina	44967
Macon County, North Carolina	33796
